Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
fix: #1631: linter fix and tox platform selector,0.55039394,1515 fix linter issue causing travis build failures (fix #1514),Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
fix: #1631: add doc test for travis CI,0.6495216,1515 fix linter issue causing travis build failures (fix #1514),Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
fix: #1631: add tox test support for documentation,0.5587368,#2052 Fix some examples and docs,Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
fix: #1631: add towncrier support and fix documentation warnings,0.530123,#2052 Fix some examples and docs,Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
Merge pull request #1625 from harshanarayana/fix/GIT-1623-Cookie_Handling,0.55273944,- #2706 Add convenience methods for cookie creation and deletion,fix: GIT-1623: handle cookie duplication and serialization issue,0
fix: GIT-1623: fix dict initalization for empty case,0.408732,"Removed the multidict requirement with our own implementation of CIDict (#302, #328)",Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
fix: GIT-1623: handle cookie duplication and serialization issue,0.47108942,- #2706 Add convenience methods for cookie creation and deletion,Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
Merge pull request #1624 from huge-success/release-19-6-2,0.47068194,To see the exhaustive list of pull requests included in this release see: ,19.6.2 release,0
19.6.2 release,0.75081116,19.12.0 LTS,,1
Merge pull request #1614 from huge-success/asgi-custom-request,0.4618773,Resolve #1653 ASGI headers in body,Add custom request support to ASGI mode; fix a couple tests,0
remove commented code,0.45120874,Remove the things we said we were going to remove #681 #686 (Thanks to @38elements),,0
Merge pull request #1619 from huge-success/abc-fix,0.46237063,This pull request encompasses a lot of bug fixes among other things.,Resolve deprecation notice for import of an ABC from collections module,0
Updated routing docs (#1620),0.67751706,Route naming changed to be more consistent, Updated routing docs  Updated routing docs to show all supported types as defined within https://github.com/huge-success/sanic/blob/3685b4de85ff9c6803b789d245366684765e2551/sanic/router.py#L18 Added example code for all examples besides regex Added examples of queries that work with that type and ones that would not  Tweak to call out string not str  Related to https://github.com/huge-success/sanic/pull/1620#discussion_r300120962  Changed to using code comments to achieve a mono space like display  To address https://github.com/huge-success/sanic/pull/1620#discussion_r300120726  Adjusted to list  Following https://github.com/huge-success/sanic/pull/1620#discussion_r300120726,0
Respect X-Forward-* headers and generate correct URLs in url_for (#1465),0.56794965,387 Added url_for method (Thanks to @subyraman),  handle forwarded address in request   added test cases   Fix lint errors   Fix uncovered code branch   Update docstrings   Update documents   fix import order ,0
Resolve deprecation notice for import of an ABC from collections module,0.543564,#2332 Make all deprecation notices consistent,,0
Merge pull request #1617 from newAM/patch-2,0.52850133,To see the exhaustive list of pull requests included in this release see: ,Fix a minor typo in websocket.rst.,0
Fix a minor typo in websocket.rst.,0.7563424,#2273 Replace assignation by typing for websocket_handshake,,1
Add custom request support to ASGI mode; fix a couple tests,0.68677247,#2451 Trigger http.lifecycle.request signal in ASGI mode,Undo change to request stream test,0
Merge pull request #1612 from c-goosen/bandit_security_static_analysis,0.45279625,This pull request encompasses a lot of bug fixes among other things.,Add bandit code static analyzer for security.,0
"Add bandit code static analyzer for security, some false positives removed with #nosec.",0.46738815,See also #2495 and https://github.com/sanic-org/sanic/security/advisories/GHSA-8cw9-5hmv-77w6,Bandit is a python package for staticly scanning code for security issues. * Added to tox.ini * Added to setup.py * Added to .travis.yml As part of CI/CD pipeline,0
Merge pull request #1607 from huge-success/doc-changelog,0.47294986,To see the exhaustive list of pull requests included in this release see: ,Changelog for 19.6.0 release,0
fix readthedoc changelog page,0.5474483,Fix document for logging,,0
release: add 19.6.0 standard release changelog,0.54931986,Release Notes,,0
Merge pull request #1475 from tomchristie/asgi-refactor-attempt,0.5931923,#1922 Add explicit ASGI compliance to the README,ASGI refactoring attempt,0
Specify websockets version,0.794968,#1760 Add version parameter to websocket routes,,1
Increase testing coverage for ASGI,0.59059536,1475 ASGI support (Beta),Beautify Specify websockets version,0
Add ASGI documentation,0.64910877,#1922 Add explicit ASGI compliance to the README,,0
Merge pull request #1436 from jotagesales/config_from_object_string,0.50879896,1436 Add Configure support from object string,Config from object string,0
Resolve linting issues with imports,0.39255843,Fix ImportError not preserved in __main__.py #665 (Thanks to @pyx),,0
Merge branch 'master' into asgi-refactor-attempt,0.49945933,#2350 Fix link in README for ASGI,,0
Merge pull request #1605 from GTedHa/fix_typo/request_data_md,0.5031668,This pull request encompasses a lot of bug fixes among other things.,"Fix typo in request_data.md, docs.",0
"Fix typo in request_data.md, docs.",0.6412922,2164 Fix typo in documentation,,0
Fix #1587: add support for handling Expect Header (#1600),0.8633131,1587 Add missing handler for Expect header.,Fix #1587: add support for handling Expect Header,1
GIT-1591 Strict Slashes behavior fix (#1594),0.7764801,1594 Fix strict slashes behavior., fix: GIT-1591: fix strict_slashes option inheriting behavior  Signed-off-by: Harsha Narayana harsha2k4@gmail.com  doc: GIT-1591: add documentation exlaining the strict_slashes behavior  Signed-off-by: Harsha Narayana harsha2k4@gmail.com  fix: GIT-1591: fix deprecated for test_client  Signed-off-by: Harsha Narayana harsha2k4@gmail.com,1
minor: fix typo in error msg,0.6931608,1516 Fix typo at the exception documentation,,0
"minor: address pr feedbacks, small refactoring and fix",0.5029117,#2044 Code cleanup and refactoring,,0
Run black and manually break up some text lines to correct linting,0.4372636,#2449 Clean up black and isort config,,0
Add placement of before_server_start and after_server_stop,0.68807524,@app.after_server_start,,0
Lifespan and code cleanup,0.6122386,#2044 Code cleanup and refactoring,,0
lint: fix isort and flake8 complains,0.46208924,1515 fix linter issue causing travis build failures (fix #1514),,0
fix: handle expect header,0.84896064,1587 Add missing handler for Expect header.,,1
Set testing.PORT on all app.create_server() in tests (#1593),0.5335372,#1894 Automatically set test_mode flag on app instance,,0
Add requests-async as a hard requirement. See #1592 (#1595),0.60731316,1562 Switch to use request-async for test_client from aiohttp,,0
Point extensions page to awesome-sanic repo (#1596),0.5089952,1483 Add sanic-zipkin to extensions list,,0
Implement ASGI lifespan events to match Sanic listeners,0.63599,#2646 Separate ASGI request and lifespan callables,,0
Streaming responses,0.57593906,sanic.response.stream,,0
Setup streaming on ASGI,0.6201855,[#1965][] Fix Chunked Transport-Encoding in ASGI streaming,,0
Merge pull request #1590 from huge-success/security-md,0.46173352,To see the exhaustive list of pull requests included in this release see: https://github.com/channelcat/sanic/milestone/3?closed=1,Create SECURITY.md,0
Create SECURITY.md,0.32450372,See also #2495 and https://github.com/sanic-org/sanic/security/advisories/GHSA-8cw9-5hmv-77w6,,0
Merge pull request #1588 from huge-success/prepare-19.6.0,0.4644119,To see the exhaustive list of pull requests included in this release see: ,Prepare 19.6.0,0
release: v19.6.0,0.77897435,19.12.0 LTS,,1
doc: GIT-1582: add fedora package dependency,0.3799106,1544 Drop dependency on distutil,Signed-off-by: Harsha Narayana harsha2k4@gmail.com,0
fix typo,0.70460063,2164 Fix typo in documentation,,1
add help wanted in stale.yml,0.53227293,#2485 Improved help messages in CLI,,0
Update stale.yml,0.35591608,#2697 Fix comparison between datetime aware and naive in file when using If-Modified-Since,,0
Prepare initial websocket support,0.71486324,#2609 Add compatibility with websockets v11.0,,1
Create SanicASGITestClient and refactor ASGI methods,0.52715135,#2432 Expose ASGI scope as a property on the Request object,,0
Merge pull request #1585 from harshanarayana/fix/GIT-1582-Fix_Install_Documentation,0.47841236,To see the exhaustive list of pull requests included in this release see: ,doc: GIT-1582: add fedora package dependency,0
Merge pull request #1583 from zachvalenta/patch-1,0.5253395,To see the exhaustive list of pull requests included in this release see: ,fix typo,0
Merge pull request #1575 from huge-success/add-necessary-stale,0.46168536,To see the exhaustive list of pull requests included in this release see: ,Update stale.yml,0
Merge pull request #1581 from huge-success/fix-build-time,0.49130756,This pull request encompasses a lot of bug fixes among other things.,Fix build time,0
add try/finally block for always clean up resources,0.44691324,#2245 Close HTTP loop when connection task cancelled,,0
fix request_timeout and request_streaming tests,0.58672476,"Split RequestTimeout, ResponseTimeout, and KeepAliveTimeout into different timeouts #939 (Thanks to @ashleysommer)",,0
fix unit tests due to dependency upgrade,0.56004,Fix unittests on windows,,0
bump request-async version for fixing build time issue,0.46108544,#2074 Performance adjustments in handle_request_,,0
