Index,Message,Description,Message Abstract,Description Abstract
2698,Merge pull request #9505 from hashicorp/f-googlecompute-wrap_startup_script-option,builder/googlecompute: Add WrapStartupScriptFile configuration option,Merge pull request #9505 from hashicorp/f-googlecompute-wrap_startup_script-option,builder/googlecompute: Add WrapStartupScriptFile configuration option
2699,clean up folder path so that it is what vsphere expects,,clean up folder path so that it is what vsphere expects,
2700,fix error message typo (#9541),,fix error message typo (#9541),
2701,Add 'cdrom_interface' option to QEMU builder (#9483)," This option allows the user to select the interface type for the CDROM   drive, e.g. virtio-scsi, rather than the default virtio Background: Installation of Ubuntu 20.04 on ARM64 fails as it can't mount the   installation CDROM. While the default virtio CDROM fails, setting   cdrom_interface: virtio-scsi with this PR succeeds. Some links: ISO link: http://cdimage.ubuntu.com/ubuntu-legacy-server/releases/20.04/release/ubuntu-20.04-legacy-server-arm64.iso https://bugs.launchpad.net/ubuntu/+source/debian-installer/+bug/1605407 https://superuser.com/a/1376628/230508",Add 'cdrom_interface' option to QEMU builder (#9483),"This option allows the user to select the interface type for the CDROM   drive, e.g. virtio-scsi, rather than the default virtio Background: Installation of Ubuntu 20.04 on ARM64 fails as it can't mount the   installation CDROM. While the default virtio CDROM fails, setting   cdrom_interface: virtio-scsi with this PR succeeds. Some links: ISO link: link link link"
2702,builder/googlecompute: Add WrapStartupScriptFile configuration option,By default the Google builder will wrap any provided startup script file in order to track its execution via custom metadata. The wrapper script can add a bit of complexity to the start script file so a new option is being added wrap_startup_script. This option allows a user to disable the script wrapping and just let GCE do its own thing when executing a startup script.,builder/googlecompute: Add WrapStartupScriptFile configuration option,By default the Google builder will wrap any provided startup script file in order to track its execution via custom metadata. The wrapper script can add a bit of complexity to the start script file so a new option is being added wrap_startup_script. This option allows a user to disable the script wrapping and just let GCE do its own thing when executing a startup script.
2703,HCL2 only: Make provisioners and post-processors reprepare themselves with build data (#9534),"9444 allows to share builder infos with provisioners and post-processor by re-starting new provisioners and post-processors once the build has started; #9490 allows to 'excpect/only' on a full build blocks (after naming a block), merged together, the tests of #9490 fail. This means we would have to reimplement the only/except logic. While this could have worked, re-using the already started provisioners and post-processor for HCL2 is better/simpler IMO as we won't have to maintain a feature parity. Also with HCL2 and go-cty all struct ( here provisioner/post-processor) fields are set at the moment of configuring so we should not get weird 'default value' behaviour issue. This PR reverts some parts of #9444 and implement #9444 in a different manner: I created specific HCL2Provisioner and HCL2PostProcessor structs that both re-prepare themselves right before provisioning. I think this makes the code a little simpler and lays a nice ground for improvement.",HCL2 only: Make provisioners and post-processors reprepare themselves with build data (#9534),"9444 allows to share builder infos with provisioners and post-processor by re-starting new provisioners and post-processors once the build has started; #9490 allows to 'excpect/only' on a full build blocks (after naming a block), merged together, the tests of #9490 fail. This means we would have to reimplement the only/except logic. While this could have worked, re-using the already started provisioners and post-processor for HCL2 is better/simpler IMO as we won't have to maintain a feature parity. Also with HCL2 and go-cty all struct ( here provisioner/post-processor) fields are set at the moment of configuring so we should not get weird 'default value' behaviour issue. This PR reverts some parts of #9444 and implement #9444 in a different manner: I created specific HCL2Provisioner and HCL2PostProcessor structs that both re-prepare themselves right before provisioning. I think this makes the code a little simpler and lays a nice ground for improvement."
2704,Update build_windows_test.go,,Update build_windows_test.go,
2705,Update provisioner.go,,Update provisioner.go,
2706,"Revert ""null builder: say that we are returnin the ID value""",This reverts commit 8e923977f055e9662cc9fcc78a843e0388f47895.,"Revert ""null builder: say that we are returnin the ID value""",This reverts commit 8e923977f055e9662cc9fcc78a843e0388f47895.
2707,add language coment !,,add language coment !,
2708,test builds can be 'excepted',,test builds can be 'excepted',
2709,complete -> recipes,,complete -> recipes,
2710,hcl2 GetBuilds: use packer.BuilderDataCommonKeys to avoid forcing all builders to return exactly what they will return,It would have been a bit nicer if all builder were more specific in order for hcl to tell wether a value will be set during the first prepare time but that also totally works !,hcl2 GetBuilds: use packer.BuilderDataCommonKeys to avoid forcing all builders to return exactly what they will return,It would have been a bit nicer if all builder were more specific in order for hcl to tell wether a value will be set during the first prepare time but that also totally works !
2711,add BuilderDataCommonKeys var to see what common keys a builder can return,,add BuilderDataCommonKeys var to see what common keys a builder can return,
2712,add note about ansibles configuration powershell script in our docs (#9526),  add note about ansibles configuration powershell script in our docs   Update website/pages/docs/provisioners/ansible.mdx   Co-authored-by: Wilken Rivera dev@wilkenrivera.com,add note about ansibles configuration powershell script in our docs (#9526),add note about ansibles configuration powershell script in our docs Update website/pages/docs/provisioners/ansible.mdx Co-authored-by: Wilken Rivera dev@wilkenrivera.com
2713,Merge pull request #9537 from geofftrojans/import-image-retry,Adding retry for ImportImage call in amazon-import post-processor.,Merge pull request #9537 from geofftrojans/import-image-retry,Adding retry for ImportImage call in amazon-import post-processor.
2714,unquote 'cooking...',,unquote 'cooking...',
2715,tests: fix line endings in windows,,tests: fix line endings in windows,
2716,add a complete tests for builder variables + only/except,,add a complete tests for builder variables + only/except,
2717,null builder: say that we are returnin the ID value,,null builder: say that we are returnin the ID value,
2718,Adding retry for ImportImage call in amazon-import post-processor.,,Adding retry for ImportImage call in amazon-import post-processor.,
2719,default build values to be unknown,,default build values to be unknown,
2720,pass source name from local source name too,,pass source name from local source name too,
2721,avoid passing generatedVars down during first prepare,,avoid passing generatedVars down during first prepare,
2722,add test,,add test,
2723,docs,,docs,
2724,woops,,woops,
2725,add hcl2 post processor type that reprepares itself,,add hcl2 post processor type that reprepares itself,
2726,update changelog,,update changelog,
2727,Merge pull request #9515 from jhawk28/vsphere_tools_fix,fix vsphere ToolsSyncTime and ToolsUpgradePolicy,Merge pull request #9515 from jhawk28/vsphere_tools_fix,fix vsphere ToolsSyncTime and ToolsUpgradePolicy
2728,Update package-lock.json,,Update package-lock.json,
2729,Bump internal hashicorp dependencies,,Bump internal hashicorp dependencies,
2730,fix return,,fix return,
2731,clean up if logic,,clean up if logic,
2732,add hcl2 provisioner type that reprepares itself,,add hcl2 provisioner type that reprepares itself,
2733,Update post-processor.go,,Update post-processor.go,
2734,bring docs from master,,bring docs from master,
2735,WIP,,WIP,
2736,create partials for each ssh key pair related config,,create partials for each ssh key pair related config,
2737,"Revert ""Share build info with Provisioner and Post-Processor via HCL2 variables (#9444)""",This reverts commit 99046c917822ede71b32b46a841fd6b4f2fa5d79.,"Revert ""Share build info with Provisioner and Post-Processor via HCL2 variables (#9444)""",This reverts commit 99046c917822ede71b32b46a841fd6b4f2fa5d79.
2738,undocument ssh_keypair_name and ssh_agent_auth,,undocument ssh_keypair_name and ssh_agent_auth,
2739,Add complete HCL2 examples + allow to name a singular build.source blocks (#9490), in the examples/hcl folder add possibility to name singular build.source blocks to differentiate their output and to filter on them,Add complete HCL2 examples + allow to name a singular build.source blocks (#9490),in the examples/hcl folder add possibility to name singular build.source blocks to differentiate their output and to filter on them
