Index,Message,Description,Message Abstract,Description Abstract
897,chore: sort contributors list,,chore: sort contributors list,
898,Update tutorial.md (#8717),,Update tutorial.md (#8717),
899,chore: split up index.tsx file (#8686),  chore: extract lib/router.ts file   chore: extract lib/context.ts file   chore: extract lib/hooks.ts file   chore: extract lib/components.tsx file   chore: rename index.tsx -> index.ts   chore: combine exports ,chore: split up index.tsx file (#8686),chore: extract lib/router.ts file chore: extract lib/context.ts file chore: extract lib/hooks.ts file chore: extract lib/components.tsx file chore: rename index.tsx -> index.ts chore: combine exports
900,chore: sort contributors list,,chore: sort contributors list,
901,Version 6.2.2,,Version 6.2.2,
902,Version 6.2.2-pre.0,,Version 6.2.2-pre.0,
903,chore: Merge branch 'main' into release/v6.2.2,,chore: Merge branch 'main' into release/v6.2.2,
904,chore: format,formatted 99fd78e69c4453b1e029fcaa83d231fb87c4a4f2,chore: format,formatted 99fd78e69c4453b1e029fcaa83d231fb87c4a4f2
905,ci: update format workflow token name (#8691),  ci: update format workflow token name   chore: sign CLA ,ci: update format workflow token name (#8691),ci: update format workflow token name chore: sign CLA
906,"Fix: allow nested splat routes to begin with ""special"" url-safe characters (#8563)","  allow nested splat routes to include ., -, ~, or a url-encoded entity as the first character   sign cla   expand url-encoded entity matching to include any two hex characters   add more exhaustive descendant splat route tests   remove extra non-capturing group ","Fix: allow nested splat routes to begin with ""special"" url-safe characters (#8563)","allow nested splat routes to include ., -, ~, or a url-encoded entity as the first character sign cla expand url-encoded entity matching to include any two hex characters add more exhaustive descendant splat route tests remove extra non-capturing group"
907,feat: forward parsePath and createPath from history (#8278),,feat: forward parsePath and createPath from history (#8278),
908,fix: Normalize pathnameBase when matching (#8533),"Motivation: When matching with ""*"", the pathnameBase had a trailing slash /. Modifications:  * Call normalizePathname for pathnameBase Result: We can use an element that call useRoutes to define another alternative router for matching with ""*"". Closes: #8458",fix: Normalize pathnameBase when matching (#8533),"Motivation: When matching with """", the pathnameBase had a trailing slash /. Modifications:  * Call normalizePathname for pathnameBase Result: We can use an element that call useRoutes to define another alternative router for matching with """". Closes: #8458"
909,feat: export NavigationType enum as value. (#8529),,feat: export NavigationType enum as value. (#8529),
910,chore: format,,chore: format,
911,chore: sort contributors list,,chore: sort contributors list,
912,"docs: Fix example in ""Navigating Programmatically"" (#8689)",,"docs: Fix example in ""Navigating Programmatically"" (#8689)",
913,Fix: use outlet directly if route without element (#8497),Co-authored-by: hanquliu hanquliu@tencent.com,Fix: use outlet directly if route without element (#8497),Co-authored-by: hanquliu hanquliu@tencent.com
914,Persist query string when navigating (#8683),,Persist query string when navigating (#8683),
915,chore: Format main with Prettier defaults  (#8678), chore: use prettier defaults chore: format with prettier chore: update prettier,chore: Format main with Prettier defaults  (#8678),chore: use prettier defaults chore: format with prettier chore: update prettier
916,chore: Format dev with Prettier defaults (#8677), chore: use default prettier config chore: format with prettier chore: update prettier,chore: Format dev with Prettier defaults (#8677),chore: use default prettier config chore: format with prettier chore: update prettier
917,ci: update format PAT (#8656),,ci: update format PAT (#8656),
918,chore: format,formatted 5a8926a026f0b5b18ec1071665785478eba2341f,chore: format,formatted 5a8926a026f0b5b18ec1071665785478eba2341f
919,Update api.md - Add the useOutletContext hook import to example to align with other hook examples. (#8668),,Update api.md - Add the useOutletContext hook import to example to align with other hook examples. (#8668),
920,Add import statement to useOutletContext example (#8667),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,Add import statement to useOutletContext example (#8667),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
921,chore: sort contributors list,,chore: sort contributors list,
922,docs: Fix react-router/README.md's link (#8666),,docs: Fix react-router/README.md's link (#8666),
923,Update v5 migration guide for Link changes (#8663),,Update v5 migration guide for Link changes (#8663),
924,chore: formatting,,chore: formatting,
925,Correct a due date in src/data.js (#8658),,Correct a due date in src/data.js (#8658),
926,chore: sort contributors list,,chore: sort contributors list,
927,docs: Fix broken link in faq.md (#8657),,docs: Fix broken link in faq.md (#8657),
928,chore: sort contributors list,,chore: sort contributors list,
929,docs：Add unstable_HistoryRouter to the api.md document (#8476),Co-authored-by: liuyan liuyan@mye.hk Co-authored-by: Remix Run Bot github-actions@remix.run Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,docs：Add unstable_HistoryRouter to the api.md document (#8476),Co-authored-by: liuyan liuyan@mye.hk Co-authored-by: Remix Run Bot github-actions@remix.run Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
930,chore: sort contributors list,,chore: sort contributors list,
931,fix(examples): there is an error in example (#8619),Co-authored-by: jianglin dejing.ldj@alibaba-inc.com,fix(examples): there is an error in example (#8619),Co-authored-by: jianglin dejing.ldj@alibaba-inc.com
932,Fix change highlights,Fixes #8618,Fix change highlights,Fixes #8618
933,chore: format,formatted c3bd01e69094d54313d342b258f7dcd380ea85ae,chore: format,formatted c3bd01e69094d54313d342b258f7dcd380ea85ae
934,chore: sort contributors list,,chore: sort contributors list,
935,docs: Fix types related to history State (#8601),,docs: Fix types related to history State (#8601),
936,Update faq.md (#8596), Update faq.md  Example Route component from a v6 example was still using a component prop and component reference vs element prop and JSX.  Update contributors.yml,Update faq.md (#8596),Update faq.md Example Route component from a v6 example was still using a component prop and component reference vs element prop and JSX. Update contributors.yml
937,"fix(tutorial): use ""root"" as root div id (#8582)",,"fix(tutorial): use ""root"" as root div id (#8582)",
938,Updates type declaration for RouteProps in API docs (#8576),,Updates type declaration for RouteProps in API docs (#8576),
939,ci: checkout repo using custom token (#8573),,ci: checkout repo using custom token (#8573),
940,chore: format,formatted d32662ddd67d489a46171b450ec933a0ce88d346,chore: format,formatted d32662ddd67d489a46171b450ec933a0ce88d346
941,chore: sort contributors list,,chore: sort contributors list,
942,fix: Modify return type of className of NavLinkProps interface (#8542),className may be undefined,fix: Modify return type of className of NavLinkProps interface (#8542),className may be undefined
943,chore: create CLA (#8557),totally forgot to do this when I added the bot...,chore: create CLA (#8557),totally forgot to do this when I added the bot...
944,"Fix minor typos in the ""Matching generally static values"" FAQ example (#8548)",,"Fix minor typos in the ""Matching generally static values"" FAQ example (#8548)",
945,Remove history install,,Remove history install,
946,Change extension of 'src/routes/invoice.js' to 'jsx' (#8536),,Change extension of 'src/routes/invoice.js' to 'jsx' (#8536),
947,chore: sort contributors list,,chore: sort contributors list,
948,Avoid visiting login page again on back button click (#8537),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com,Avoid visiting login page again on back button click (#8537),Co-authored-by: Tim Dorr timdorr@users.noreply.github.com
