Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
419,"Revert ""Save capabilities when click outside component (#1039)""",0.6100311,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),It's easier to just have one CI for all of the CI builds for Appium Desktop. Opted for Azure Pipelines because it supports all 3 platforms. Have one build that runs the packager on all 3 platforms and one build that does the crowdin sync. Took out Greenkeeper lockfile stuff because that's not needed anymore. Greenkeeper does it for you now. Removed references to AppVeyor and Travis.,0
420,add simple java framework and make it default,0.59790605,Feature: Make ANDROID_HOME and JAVA_HOME settable from the UI,,0
421,Update HeadSpin Panel (#956),0.4418366,Fix: Added padding to bottom of source tree (#247),feat: Run commands from Appium Desktop GUI,0
422,Remove max-height on .ant-spin,0.89244854,Fix: Remove max-height on .ant-spin so that it centers the spinner,,1
423,Add languages to interface (#1005),0.54826844,feat: Localize Appium Desktop with some German translation (#827),,0
424,"ensure timestamps are properties of log lines, not the log window (fix #97)",0.7620146,"Fix: With logTimestamps set to true, server console timestamps would all update anytime a new one came in",,1
425,chore: Update translations (#1597),0.7833061,Update translations,,1
426,ensure we always watch the bottom of the logs,0.44720012,Fix: Limit number of rendered logs to 1000 (#263),,0
427,chore(deps): bump i18next from 19.9.2 to 20.3.1,0.6161475,Bump Appium version to 1.19.1,,0
428,Fixed bug with form submitting when it shouldn't,0.49256027,"Fix: Don't refresh page when element not found, send notification instead",,0
429,refactor session code so that the server tabs are components,0.6416583,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,0
430,Added styling to update pages,0.61014175,Fix: improved markup and CSS in update window (#74),,0
431,Fix merge conflicts,0.46909684,Fix: Use multiple selector strategies if first one doesn't work (#330),,0
432,1.12.1 (#926),0.56996447,Pcloudy (#830) (de0a295),,0
433,revamp UI of new session creation window,0.7590872,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,1
434,Split element info into separate component,0.49866202,Feature: Add a simple element finding recommendation to the element detail,,0
435,chore: Move all CI to Azure Pipelines (#855),0.4838032,fix: getCurrentSessions for cloud providers using Basic Auth link,,0
436,Update uuid to the latest version 🚀 (#1252),0.5247199,feat: Update to Appium 1.18.2,,0
437,Updated translation tables,0.82617337,Update translations,,1
438,Can hover over elements and shows a bounding box,0.4358933,Feature: Add locator modal to search for elements and perform basic interactions on them (#244),,0
439,Incorrect xpath fix,0.76392484,Fix: Handle XPath exception that was being thrown by xpath generation code,,1
440,Can overwrite previously saved sessions,0.61095995,Fix to attaching to an existing session link,,0
441,Get release notes from GitHub API (#85),0.7145784,"Fix: when an update is found, pulls release notes from GitHub API and displays them in the update window textarea ",,1
442,feat: add Japanese translations (#857),0.8839,Japanese translations (#857) (15bfa81),,1
443,Merge pull request #91 from appium/dpgraham-auto-updater-fixes,0.571924,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),,0
444,Added server connections,0.59542227,"Feature: Add HTTPS option, and TO data center options (#262)",,0
445,chore: update builder (#2014),0.54188544,This build is no longer available due to a major bug,,0
446,Update translations (#999),0.8698071,Update translations,,1
447,1.12.0,0.5408969,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
448,Formats dcaps array into object,0.3454141,"Fix: Filepath capabilities was being parsed as array, parses it to string ",,0
449,Saves recent sessions,0.71012706,Feature: Show a list of currently running sessions when attaching sessions (#196),,1
450,style: inspector CSS fixes (#874),0.7200459,Fix: improved markup and CSS in update window (#74),,1
451,Add space in recording,0.54091805,Fix: Recorder css and add docs for recorder,,0
452,Update Xpath,0.6160984,Fix: Optimize xpath on selected element (#179),,0
453,Wait half second before calling 'source',0.39835426,Fix: Windows waits 20 seconds after first run before checking for updates due to a timing issue with Squirrel.windows,,0
454,Check for updates when opening updaterWindow,0.61673725,"Fix: when an update is found, pulls release notes from GitHub API and displays them in the update window textarea ",,0
455,"Add start session button, opens blank window",0.76518863,Fix: Close session window when main window is closed,,1
456,chore(deps-dev): bump cross-env from 7.0.2 to 7.0.3 (#1641),0.52710694,Bump embedded Appium version to 1.20.0-beta.0 diff,,0
457,Prepare for v1.2.5,0.5603893,Feature: Upgrade React to v16.x and ANTD to v3.x to get benefits of performance improvements and ,,0
458,Fix error on variable generation and params,0.42139652,Fix: Handle XPath exception that was being thrown by xpath generation code,,0
459,Make test for no PrivateHeaders problem (#418),0.52344966,TestingBot (#862) (88d8f0f),,0
460,Merge pull request #844 from appium/dpgraham-actions-interface,0.51024735,Fix: Debounce calls to selectElement (#325),,0
461,Show the x and y coordinates on mouseover,0.64681673,Fix: Use relative coordinates for interactive swiping feature,,0
462,Fix 'wd' recorded code errors (#363),0.95793545,Fix: 'wd' recording code errors (#363),,1
463,Moved 'checkForUpdate' after event bindings,0.59237444,"Fix: Don't refresh page when element not found, send notification instead",,0
464,Refactor components to consume new format that data is given to window,0.43837613,Moved the inspector feature (New session windows section) to link,,0
465,Update jsdom to the latest version 🚀 (#942),0.4744892,Please consider using 1.17.1-1 since this version has an issue in HTTPS communication,,0
466,chore: Lint fix [ci skip],0.47795686,Please use link to avoid codesign problem.,,0
467,show appPackage for android tests,0.53943205,Bundles Appium 1.15.0 (which supports iOS 13+),,0
468,"Added CHANGELOG, CONDUCT and CONTRIBUTING docs",0.5591496,Fix: Recorder css and add docs for recorder,,0
469,chore: Building with platform in output package filenames (#836),0.48790205,Feature: Link to desired capabilities documentation (#188),,0
470,Replace Bitbar company logo with the testing cloud specific one (#603),0.6948043,Feature: Add Bitbar to cloud providers (#603),,0
471,Autoupdate overhaul (#435),0.648469,Fix: Replace electron-builder autoupdater with Zeit Hazel server plus native updater (#435),,0
472,Update @sentry/electron to the latest version 🚀 (#809),0.6725478,Update Electron to version 3.0.3 (link) (#661),,0
473,"Add Travis, AppVeyor CI",0.5143121,Creates new Appium sessions with user-provided desiredCapabilities,,0
474,Update sinon to the latest version 🚀 (#1247),0.5039895,Update translations,,0
475,feat: update electron version to v6 (#1188),0.75629693,Update Electron to version 3.0.3 (link) (#661),,1
476,fix: undefined length (#1484),0.483533,fix: get filePaths #1521,,0
477,Added encrypted environment variables,0.400955,Feature: Allow unauthorized SSL and set custom proxy (#469),,0
478,feat: add Allow CORS in advanced tab (#1446),0.50443006,"feat: Make configurable ""Get Running Sessions"" #979",,0
479,merge conflicts resolved,0.37198633,Fix: Use forked version of WD to resolve W3C attach problem (see here),Get rid of the obsolete squirrel stuff,0
480,fix: Make success message more helpful,0.71463335,Provide more helpful error and success messages (0fe3551),,1
481,Split session into 2 components,0.5640284,Feature: Show a list of currently running sessions when attaching sessions (#196),Clicking style guide link leads to 404,0
482,Added reducer and action to update caps,0.5817398,feat: Make sure formatted caps stays visible in saved caps area #973,,0
483,test: update e2e tests to take account of splash page window,0.48048317,"Fix: Don't refresh page when element not found, send notification instead",,0
484,Merge pull request #591 from NeoMorfeo/master,0.40496463,updateSettings action call was not being properly parsed #911,,0
485,Handle error cases in auto updater,0.6415546,Feature: add logging to autoUpdater (#74),,0
486,1.0.1,0.5913167,No changes except for the above since AD 1.19.1,,0
487,chore(deps): bump jszip from 3.6.0 to 3.7.1 (#1972),0.58399165,feat: Bump Appium version to 1.18.3,,0
488,chore(deps-dev): bump mocha from 7.1.2 to 8.1.3 (#1536),0.6340338,feat: Bump Appium version to 1.18.3,,0
489,chore: Update translations (#2108),0.80622286,Update translations,,1
490,Update package-lock (#720),0.6051476,Fix: Upgraded to Appium 1.7.1 (previously was 1.7.0),chore(package): update release to version 5.0.0 chore(package): update lockfile package-lock.json,0
491,Fix flaky test (#679),0.64082754,TestingBot (#862) (88d8f0f),,0
492,refactor TestRun,0.59102243,TestingBot (#862) (88d8f0f),,0
493,Fix two typos in Browserstack tab; fixes env var usage (#602),0.46583307,Fix bug causing search results to not be highlighted #922,,0
494,Fixed incompatible sqlite3 native module problem,0.5503101,Fix: Handle XPath exception that was being thrown by xpath generation code,,0
495,Moved formatted dcaps JSON into own component,0.485843,Feature: Can edit raw desired capabilities JSON string (#267),,0
496,chore: Update translations (#1860),0.6846733,Update translations,,0
497,Reload source when selected element is stale (#324),0.9774708,Fix: Reload source when selected element is stale (#324),,1
498,add ruby framework,0.42543054,Creates new Appium sessions with user-provided desiredCapabilities,,0
499,v1.1.0-beta.1,0.69740033,This beta includes:,,0
500,Can delete sessions,0.5332452,Fix: Close session window when main window is closed,,0
501,fix: PR fixes,0.4842474,Fix: Pegged ANTD version to prevent errors (#198) ,,0
502,Update NPM version of package.json,0.48536706,feat: Update bundled version of Appium to 1.14.0 ,,0
503,"Make tab interactions ""managed"" via Redux",0.5755886,"Feature: add ""Attach to Session"" tab on New Session window that allows attaching to an already-running session",,0
504,Can refresh source by hitting refresh button,0.62663174,"Fix: Don't refresh page when element not found, send notification instead",,0
505,Prepare for v1.2.0-beta.2,0.6641889,This beta includes:,Update Xpath Update sinon Update shell-env Update cross-env Delete package.js and remove unused 'del' dependency Update FBJS scripts Uninstall minimist Update electron-debug Update electron-log Update package-lock deps Update redux-logger,0
506,Changed capability format,0.5160422,Revert Sentry changes that were causing desired capabilities to not be saved (#904) (8e9adb6),,0
