Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
404,Backers: lhanssen → Lieven Hanssen,0.34823632,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
405,Do not send notifications when not installed,0.6611042,Fix for notification not appearing when a restart is required,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
406,Get app description and screenshot.,0.60994565,An app's accent color is now shown behind screenshots,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
407,Prefer dark (#1289),0.69427913,Better dark style support,Currently translated at 28.6% (47 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
408,"Fix bug #1512878: ""Notify when an app finishes installing"".",0.66208756,Show in-app notification when an app is installed,Currently translated at 91.4% (150 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
409,Release 3.8.1 (#1724),0.5709522,This release includes several bug fixes,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
410,AppInfoView: provide more specific OARS data,0.55847955,"Gresource: mark OARS icons as scalable, scale all to 32px by @danirabbit in link",Currently translated at 93.9% (154 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
411,Remove the custom Gettext domain entry from the desktop file.,0.42840093,Don't show plugins on the homepage,Currently translated at 100.0% (164 of 164 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
412,Create is_native in Package.vala and use in AppListView.vala (#356),0.43769515,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
413,Do not alter buttons visibility property - use stacks to hide. (#886),0.5504425,Prevent back button from disappearing or requiring multiple clicks,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
414,AppInfoView is now used in the CategoryView.,0.63728654,Recently updated apps are shown at the top of category views,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
415,Regenerate translation template,0.6632347,- Updated translations,,0
416,Add release information in AppData.xml,0.53566206,App Info Page Improvements:,,0
417,"AppData: Fix a typo ""beeen"" to ""been"" (#1437)",0.37869012,AppListUpdateView: Rewrite with ListStore by @danirabbit in link,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
418,add hidpi auto background,0.45978683,Animate screenshot background while loading,,0
419,Use HiDPI icons (#677),0.55099756,Fix visual issues with category icons by @danirabbit in link,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
420,All apps now start update at the same time,0.5767343,Ensure all updatable Flatpak runtimes are listed for update,Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
421,Replace confusing 'version' terms with 'origin' terms (#1184),0.5331911,* Updated translations,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
422,Show try for free label  (#1820),0.4910211,"Show ""Try for Free"" when setting an app's price to 0",Currently translated at 100.0% (148 of 148 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
423,PackageRowGrid.vala: Use GObject-style (#456),0.48618674,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
424,Merge remote-tracking branch 'refs/remotes/origin/master',0.42045772,* Add conditional compilation for disabling dynamic remote homepage content,Currently translated at 97.9% (240 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
425,BACKERS.md: Adam Balla → chzbacon,0.4052395,Pretty output Flatpak package origins by @meisenzahl in link,Currently translated at 93.0% (228 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
426,AbstractAppContainer: switch overlay plugin icons (#1273),0.6884099,Swap the main and overlay icons for extensions to more clearly associate extensions with their app,Currently translated at 100.0% (245 of 245 strings) Translation: AppCenter/AppCenter Translate-URL: link/,0
427,Make loading updates async from main AppCenter window (#1964),0.87736166,Make loading updates async from main AppCenter window by @meisenzahl in link,,1
428,Display HumbleButton for unpaid apps not requiring updates (#652),0.6088238,"Show ""Try for Free"" when setting an app's price to 0",,0
429,screenshot not available,0.70310485,Animate screenshot background while loading,This reverts commit ba26ff55da8026c95525450551200418c36a108a.,1
430,Uniform name for the AppCenter.,0.58152294,Ensure AppCenter is reopened at the correct position,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter (Extra) Translate-URL: link/",0
431,StripeDialog.vala: Match Stripe's looser regex for email validation (#881),0.60534203,* Relax email address validator,"Updated by ""Update PO files to match POT (msgmerge)"" hook in Weblate. Translation: AppCenter/AppCenter Translate-URL: link/",0
432,Show alertview when no internet connection available (#245),0.62015724,Fix for notification not appearing when a restart is required,,0
433,Merge trunk,0.35881692,Fix truncated footer buttons,,0
434,Base AppInfoView and PackageRow on AbstractAppContainer,0.62538505,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
435,Move NetworkInfoBar to MainWindow (#1888),0.48180884,Full Changelog: link,Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
436,Actually cache the file before showing it.,0.40316767,"Load the ""Installed"" view faster",Currently translated at 100.0% (150 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
437,Application: Fix open button in toasts (#1597),0.79106814,Fix opening apps from app installed toasts,Currently translated at 100.0% (233 of 233 strings) Translation: AppCenter/AppCenter Translate-URL: link/,1
438,Backers: crisconru → Cristóbal Contreras Rubio,0.3138162,Gresource: add more category icons by @danirabbit in link,"UpdateManager: count updates size, flatpak, unpaid DRY smaller diff smaller again Co-authored-by: Jeremy Wootten jeremy@elementaryos.org",0
439,Added last used window position to saved settings (#671),0.6405053,* Improve window state restoration,ReleaseRow: support issues tag InstalledPackageRowGrid: Use release row ReleaseRow: private functions,0
440,FlatpackBackend: avoid string copy for bundle_id (#1415),0.5223911,Pretty output Flatpak package origins by @meisenzahl in link,,0
441,More accurate dependencies requirements.,0.42100614,* Present update availability more accurately,,0
442,Readme: Update Weblate badge (#230),0.5951829,Clicking the updates badge in the header navigates to the updates view,,0
443,Add appdata.xml,0.61300707,Prevent unescaped XML entities from appearing in application names,Currently translated at 27.3% (41 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
444,FlatpakBackend: Update installed applications on external change (#1219),0.7652722,Fix Flatpak runtime updates getting stuck,Currently translated at 26.6% (40 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
445,Translated using Weblate (Luxembourgish),0.5836172,- Updated translations,Currently translated at 24.6% (37 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
446,quit on ctrl+q,0.49920788,Ctrl+F now moves the cursor to the search field,Currently translated at 22.0% (33 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
447,Flatpak Runtimes (#1956),0.73370975,Flatpak Runtimes by @meisenzahl in link,Currently translated at 21.3% (32 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
448,Warn running in Demo Mode (#1963),0.7829975,Warn running in Demo Mode by @meisenzahl in link,Currently translated at 19.3% (29 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,1
449,roperly refresh the Installed Apps list when an app is installed or uninstalled from any App Info View,0.6849574,Update application details when changes happen outside of AppCenter,Currently translated at 18.6% (28 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
450,Specify appcenter is a C project so CMake will not require a c++ compiler as well,0.5016188,Update application details when changes happen outside of AppCenter,Currently translated at 16.6% (25 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
451,make sure cancel button is exactly the same as the install,0.6029868,Don't show uninstall buttons for essential system components,Currently translated at 15.3% (23 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
452,AppInfoView: move uninstall button here (#1855),0.65619576,Fix an issue where some apps couldn't be uninstalled from the Applications Menu,Currently translated at 14.6% (22 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
453,meson: require appstream >= 0.15.2 (#1893),0.51687247,PackageKitBackend: resolve addons in appstream pool by @danirabbit in link,Currently translated at 13.3% (20 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
454,Stop multiple timeouts for update-cache,0.6263482,Prevent potential crashes when updating,Currently translated at 12.0% (18 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
455,Release 0.1.2,0.60865164,This release includes several bug fixes,Currently translated at 10.6% (16 of 150 strings) Translation: AppCenter/AppCenter (Extra) Translate-URL: link/,0
456,CategoryFlowBox: Add Privacy & Security (#1765),0.4717446,Fix missing privacy policy in payments dialog,AppListUpdateView: make update all header sticky Use Granite.HeaderLabel Set update all button sensitive Reduce amount of times we count updates reduce var scope Also update header info on construct,0
457,Update PackageKit cache when external package changes happen (#217),0.5824155,Install PackageKit based Operating System Updates as Offline Updates by @meisenzahl in link,Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
458,Added the right class to the InfoView.,0.448317,App Info Page Improvements:,,0
459,Telegram share (#392) (#400),0.42268604,Fix twitter share URLs,,0
460,AppInfoView: disable non-curated badge on OS updates (#1696),0.59543955,No longer prompt for approval to update non-curated apps,,0
461,Merge weblate/master,0.48025113,FlatpakBackend: Improve XML parsing efficiency by @davidmhewitt in link,,0
462,Release 3.9.0 (#1772),0.5913665,AppCenter 3.1.0 is out!,Move get_packages from AbstractAppList to AppListUpdateView Check for row type Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
463,Switch to Meson Build System (#680),0.7759061,* Meson build system fixes,,1
464,Mouse back button (#553),0.7512938,Prevent back button from disappearing or requiring multiple clicks,,1
465,Use suggested price key (#195),0.43193293,* Remove reset paid apps gsettings key,Co-authored-by: Jeremy Wootten jeremy@elementaryos.org,0
