Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
remove manual base64 encoding/decoding of private key (#717),0.6561872,remove unnecessary escaping in private key error message  (#862) (9dd9a15),,0
chore(test): convert app/default test to TypeScript (#703),0.7541509,chore(tests): convert serializers test to TypeScript (#695) @macklinu,See #582,1
chore(test): convert Sentry test to TypeScript (#702),0.7443346,chore(tests): convert serializers test to TypeScript (#695) @macklinu,See #582,1
Detect color support (#708),0.5763407,package: update supports-color to version 7.0.0 (fc282f3),Detect color support Fix linting,0
Fix two typos (#709),0.54262924,Fix typings for stats app (#728) @wolfy1339,,0
7.2.0,0.8121284,7.5.3 (2019-04-12),,1
httpSSSSSSS (#701),0.38796955,website: 11ty 🚀 (#1516) (7a43e9e),,0
chore(tests): convert serializers test to TypeScript (#695),0.98975277,chore(tests): convert serializers test to TypeScript (#695) @macklinu,chore(tests): convert serializers test to TypeScript related to #582 refactor: update with PR comments,1
Update development docs to explain GitHub App Manifests (#700),0.66646063,Support GitHub Enterprise Server in GitHub App Manifest flow implementation (#902) (66a3b14),Update development.md Update development.md Update development.md,0
Probot Support for GitHub App Manifests (#650),0.85478544,"It's now easier to get started building your first Probot App thanks to support for GitHub App Manifests. Check out link to learn more! (#650, #700, #701) by @wilhelmklopp, @bkeepers, and @hiimbex ","Add button to setup GitHub app Add app.yml Add some comments to app.yml Associate events with permissions Allow configuring app with manifest Hacky version of callback URL for configuring app Remove manifest stuff for now Return nil if private key is not found Move setup stuff to a separate plugin Revert changes to default plugin Remove FIXME Revert changes to default template Use separate template for setup Fix lint warnings Convert test helper to typescript Initial test for setup app Require tests files to match .test.(js|ts) Account for multiple protocols in x-forwarded-proto Wrap pem in quotes Collapse class into request method for now run refresh after updating .env on Glitch Extract update-dotenv to a node module Create a smee url if one does not exist Hacky version of serving up the manifest WIP Manifest with code add comments for plan + figure out port using user-agent header for review lab add success view to redirect to after installation api is actually on github start making post fix quoting issue on POST everything is off review lab and on dotcom working version of app manifest flow Start trying to write tests against setup more refactor into thingerator; basic tests; write plans for other tests merge better.. ok atom conflict handling broke hack the tests back together pass the tests 👊🏼 moar test make it open in a new tab for Wil 💖 make boolean work clean up logic, move messgae, just return html url not response clean up tests 👷🏾‍♀️ rename Brandon's thingerator to manifest-creation",1
Resolve Jest transform option deprecation warning (#694),0.98688024,Resolve Jest transform option deprecation warning (#694) @macklinu ,,1
chore(package): update nock to version 10.0.0,0.4761332,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,0
7.1.2,0.8059746,7.5.3 (2019-04-12),,1
Merge branch 'master' of link,0.37623778,    context.github.issues.getAll.endpoint.merge(context.repo()),,0
fix(package): require @octokit/webhooks@^5.0.2 (#691),0.9055668,package: update @octokit/webhooks to version 6.0.0 (172a0b3),this is a security update,1
Relax webhooks requirement,0.7147609,Initial webhook-event-check feature (#1078) (d8aa4e0),,1
fix(package): update @octokit/webhooks to version 5.0.1,0.9422052,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,1
Update best-practices.md (#682),0.5165728,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",,0
7.1.1,0.7546856,7.5.1 (2019-03-03),,1
add npm ignore for package-locks,0.48320812,package: npm audit (e2a87f8),,0
update octokit/rest and tests to use /app/installations (#681),0.98752487,Update octokit/rest and tests to use /app/installations (#681) @hiimbex,,1
chore(test): convert server to TypeScript (#664),0.74318045,chore(tests): convert serializers test to TypeScript (#695) @macklinu,,1
chore(package): update standard to version 12.0.0 (#672),0.5599605,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,0
chore(test): Convert private-key tests to ts (#676),0.54825234,chore(tests): convert serializers test to TypeScript (#695) @macklinu,,0
chore(package): update tslint-config-standard to version 8.0.0 (#677),0.5631956,update ts-jest to version 23.1.4 (#662) @bkeepers,,0
docs: Response object should call .send() and not .end() (#671),0.5801245,"    .reply(200, {",,0
7.1.0,0.8083592,7.5.1 (2019-03-03),,1
Fix link to deployment docs (#669),0.5533267,"Fix link to ""probot-metadata"" extension (#787) @chadfawcett",,0
TypeScript: set the proper response type when making a GraphQL query with context.github.query() (#667),0.87303233,Set the proper response type when making a GraphQL query with context.github.query() (#667) @tcbyrd,,1
fix: Show friendly error when the webhook secret on GitHub does not match WEBHOOK_SECRET (#647),0.8820013,"If a webhook received from GitHub is not using the same value configured for WEBHOOK_SECRET you'll now see a more helpful error message telling you how to fix it. (#621, #647) @hiimbex",,1
chore: Add template for release-drafter app (#666),0.49950963,Add publish-docs stage to Travis build (#1100) (f90057e),,0
chore: Convert resolver tests to TypeScript (#660),0.7028319,"Rewriting some tests in TypeScript (#614, #625, #629, #656, #660) @kentaro-m, @yawningphantom, @karol-majewski",,1
chore(package): update ts-jest to version 23.1.4 (#662),0.8542322,update ts-jest to version 23.1.4 (#662) @bkeepers,,1
chore(package): update bottleneck to version 2.8.0 (#661),0.6616123,update bottleneck to version 2.8.0 (#661) @bkeepers,,0
Convert logger test to Typescript (#656),0.69702023,"Rewriting some tests in TypeScript (#614, #625, #629, #656, #660) @kentaro-m, @yawningphantom, @karol-majewski",Convert logger test to Typescript Convert logger test to Typescript,0
Add probot-messages (#657),0.9316888,Add probot-messages (#657) @hiimbex,Update extensions.md Update extensions.md,1
Rename event->name in docs (#631),0.6706624,"deprecate usage of the ""*"" event name (#1518) (474b773)",To be inline with changes in link,0
chore(package): update @types/node to version 10.7.0 (#659),0.586954,require Node 10.21+,,0
chore(package): update typedoc to version 0.12.0 (#658),0.45597184,package: update @octokit/webhooks to version 6.0.0 (172a0b3),,0
chore: Rename plugins to apps (#654),0.58219063,Rename robot to app (#542),,0
Add environment variable option to provide a base64 encoded key (#624),0.6141865,"PRIVATE_KEY can now be a base64 encoded string, which make it a little easier to set in some deployment environments (#624) @tcbyrd",check for base64 in the PRIVATE_KEY variable Update private_key config documentation Link to deployment docs for private key usage,0
chore(tests): Convert graphql tests to TypeScript (#629),0.8037981,Fix GraphQL in TypeScript (#667) @tcbyrd,,1
Added env var INSTALLATION_TOKEN_TTL (#638),0.70678496,"By default, installation tokens are cached for 59 minutes. You can now change that by setting INSTALLATION_TOKEN_TTL (#638) @tommilligan",Add env var INSTALLATION_TOKEN_TTL Fixed jest tests not running under yarn with insecure localhost warning Update configuration.md Added integration nock tests for Application auth cache Fix test comment typo Clean global variables both before and after auth cache tests,1
Remove all remnants of localtunnel (#644),0.5863199,Add DISABLE_TUNNEL environment variable to disable localtunnel (#260),,0
Refer to instances of ApplicationFunction as appFn (#633),0.656132,types: export ApplicationFunction (#1631) (073f087),"Stop using the names 'plugin' and 'app' to refer to instances of ApplicationFunction. This renames all variable names, but leaves the plugins folder in place, to be renamed later",0
Fixed jest tests not running due to insecure localhost warning (#640),0.5963215,update ts-jest to version 23.1.4 (#662) @bkeepers,,0
Add typescript option to npx/yarn command (#630),0.59257376,Adding typescript option to create-probot-app command (#630) @mousavian,,0
chore(test): Convert github tests to TypeScript (#625),0.7484113,chore(tests): convert serializers test to TypeScript (#695) @macklinu,,1
chore: Extract type declarations for @octokit/webhooks (#626),0.90635717,Extract type declarations for @octokit/webhooks (#626) @bkeepers,,1
Create CODEOWNERS (#628),0.5327376,"  owner,",Create CODEOWNERS Update CODEOWNERS,0
Bring testing docs in line with probot/template (#627),0.9805891,Bring testing docs in line with probot/template (#627) @wilhelmklopp,,1
chore(package): update ts-jest to version 23.0.0 (#602),0.85123104,update ts-jest to version 23.1.4 (#662) @bkeepers,,1
chore(test): Convert application tests to TypeScript (#614),0.7681178,chore(tests): convert serializers test to TypeScript (#695) @macklinu,,1
Clarifies the Probot requires a webhook secret (#621),0.75645363,probot.webhook has been removed. Use probot.webhooks instead,Update development.md Update configuration.md Update configuration.md Update development.md,1
chore(test): Run tslint against tests (#622),0.5229437,update ts-jest to version 23.1.4 (#662) @bkeepers,,0
Tweak formatting of config docs (#603),0.47415143,"A lot of documentation improvements, including docs on Environment Configuration",Move required indicator inline Remove example column Several tweaks to env docs Sort alphabetically Tweak descriptions Clearer pattern for default values: Default:  implement @tcbyrd's idea for examples,0
Fix: Improve typing of Context (#617),0.88531303,Improve typing of Context (#617) @BPScott,State event in Context constructor implements WebhookEvent State Context implements WebhookEvent Explicitly state properties in Context constructor instead of using   Object.assign,1
fix: Make cacheErrors option optional (#616),0.89475465,Making cacheErrors option optional (#616) @BPScott,Set a default value of false and update the property to note that it will now always be a boolean,1
7.0.1,0.79796624,7.5.1 (2019-03-03),,1
Update ocotokit/rest.js to v15.9.4 (#610),0.6613491,Updated @octokit/rest to version 15.2.0,update ocotokit rest,0
fix: Remove extra event setting (#611),0.710858,remove handling deprecated .event property (1f76ec6),,1
Update eslint to the latest version 🚀 (#581),0.41248795,Update dotenv to the latest version 🚀 (#781) @greenkeeper[bot],chore(package): update eslint to version 5.0.0 Fix eslint-plugin-markdown Add standard-markdown to use with tslint,0
docs: Fix new contribution grammar (#609),0.4488098,fix: Update year to 2019 (#812) @MarvinJWendt,,0
update the example app id image (#606),0.47844872,Prefill Glitch app name as GitHub app name for app manifests (#742) @yeskunall,update the example app id image per link updates image to remove retina blurryness,0
Update links for our API (#604),0.5241802,Updates @octokit/rest,Update hello-world.md Update best-practices.md,0
Remove next tag (#595),0.44186947,Remove duplicated word (#682) @borNfreee,,0
7.0.0,0.75144947,7.5.1 (2019-03-03),,1
Various cleanup and fixes from TS checklist (#585),0.5795327,"Some docs updates #669 @bkeepers, #671 @augustogoulart ",Optional Options Webhook ID is a string turning on no-var-requires and related fixes remove any. app is inferring correctly linter,0
Add some documentation about TS to README and CONTRIBUTING (#590),0.569333,"Many more improvements to our TypeScript support, including:",Add TS info to README Add info about ts compiler when running tests don't talk about compiling Simplify and Unbold,0
