Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
424,homebrew release: update regex and remove PR,0.49151343,Discontinued incorrect use of Homebrew Git shim (#731),Ignore Homebrew Git shim,0
425,tests: skip Libsecret tests that require a GUI,0.5657949,Allow use of older versions of libsecret such as in Ubuntu 18.04 (#244),"Do no bother writing out credentials if there is already an existing credential for the same account, with the same secret/password value.",0
426,Merge pull request #122 from microsoft/fix-release-workflow,0.56392914,"Fix bug with enumerating Azure Repos bindings outside of a repository (#416, #417)",Do not needlessly serialise the credential file again if nothing has changed from an existing credential found. This change also updates derived implementations (DPAPI and GPG).,0
427,trace2: pass to Git,0.71776885,Add Git configuration options for trace & debug (#1228),Extract common credential file enumeration from both the Get and Remove methods for the plaintext credential store.,1
428,Merge pull request #241 from AlexanderLanin/subdomain,0.41631263,Fix NTLM proxy authentication (#216),Revise and consolidate osx-arm64 commits,0
429,linux: align with dotnet distros (#953),0.7066766,Improved detection of dotnet on Linux (#685),Add support for building osx-arm64 in addition to osx-x64 to produce native M1 binaries.,1
430,Add ability to read Git config via libgit2,0.648295,Add Git configuration options for trace & debug (#1228),Add a unit test to verify ignoring paths when searching the PATH for executables works as expected.,0
431,docs: fix more broken links in environment.md,0.63637745,Check for broken links in documentation (#700),"Ignore Homebrew shim to ensure the user's installed version of Git is called during brew uninstall (instead of the shim). Note that this involves explicitly passing the HOMEBREW_PREFIX environment variable, since the sudo -u/usr/bin/logname""$GCMBIN"" unconfigure command does not inherit it.",0
432,Deleted outdated instruction for GitLab Support,0.6645173,Avoid using the newer --show-scope Git config option - work with downlevel Git versions (#318),Add ability to ignore specified paths when searching the PATH for an executable.,0
433,registry: remove autodetection progress/info message,0.68879867,"Remove noisy messages during auto-detection (#492, #494)",Remove windows from credential-cache in credstores.md,0
434,Merge pull request #4 from mjcheetham/yaml,0.41160095,Convert issue templates to YAML (https://github.com/GitCredentialManager/git-credential-manager/commit/24ae90a4bd18fec6edcc860281ff82f715588e44),,0
435,Merge pull request #559 from parapsychic/main,0.3752004,Secret Service sec_free: Assertion cell->requested > 0 failed. error fix #996,"The upcoming specification of a macOS runtime led to the need to update the Microsoft.NET.Test.Sdk package. The old version, when combined with this specification, caused dependent packages to be downgraded, which resulted in NuGet errors. Upgrading to the latest version resolved this issue. Additionally, Avalonia has been upgraded to the latest version, which was necessitated by the upcoming changes to support osx-arm64.",0
436,release: add installer validation,0.7862676,Validate installers before publishing (#813),Co-authored-by: Lessley Dennington lessleydennington@gmail.com,1
437,Merge pull request #32: Support AAD in MSA,0.5806333,- Support AAD users as guest users in MSA-based Azure DevOps organizations (#32),Co-authored-by: Johannes Schindelin johannes.schindelin@gmx.de Co-authored-by: Lessley Dennington lessleydennington@gmail.com,0
438,release: force xz compression for Debian package,0.5210005,Ensure Debian package is expected size and contains necessary files (https://github.com/GitCredentialManager/git-credential-manager/pull/648),Fix failing GitHub Actions Release Script,0
439,Correct spacing,0.36034372,Unify documentation line length (#862),,0
440,Merge pull request #600 from mjcheetham/tty-pref,0.42124593,Fix WSL configuration instructions (#479),Manually scan $PATH on POSIX systems,0
441,app: ensure we locate helpers correctly with single file,0.4598067,Automatically trace to the debugger when attached (#94),Add read_repository GitLab OAuth Scope,0
442,build(deps): bump DavidAnson/markdownlint-cli2-action from 5.1.0 to 6,0.54873896,Codebase and build improvements (#49),"Add FAQ entry detailing how to revoke/re-authorize a GitLab OAuth Application's access. This is needed when the application is updated, e.g. when new scopes are added to it.",0
443,bitbucket-ui: add Bitbucket Windows UI,0.6965183,Introduce the Bitbucket host provider with Windows GUI (#37),,0
444,version: remove nerdbank tasks,0.58140576,Transition from Nerdbank.GitVersioning to a version file (#1231),Update architecture.md,0
445,Merge pull request #672 from hickford/gitlab-docs,0.52451426,Add support for using WSL Git configuration (#461),,0
446,Merge pull request #650 from ldennington/fix-symlink-linux,0.5572527,Fix WSL configuration instructions (#479),Fix various typos,0
447,created a place for the Helper helper,0.37315795,@WormJim ,"Because the which command is not always located in /usr/bin on all POSIX systems, we cannot directly call /usr/bin/which to do program location for us. Oh the irony.. We might be able to use env to locate which, but again the env utility isn't always found in the same place, so we're stuck. Instead we now manually scan the $PATH variable directories looking for the program we need to find, in the same way we do on Windows (for different reasons). This should also be slightly faster as you'd hope .NET's String.Split method and lstat calls are faster than fork/exec-ing another executable?",0
448,build(deps): bump actions/setup-dotnet from 2 to 3.0.0,0.54720163,Improved detection of dotnet on Linux (#685),Show Bitbucket Server/Data Center URL in UI and use better help links,0
449,linux: use PosixSessionManager on Linux,0.53252816,Fix computation of installation path on Linux/single-file publish (#310),Add test for Bitbucket Cloud hostname detection method.,0
450,Unlink the Java GCM from Homebrew if installed,0.89104867,Mac installer will now unlink the Java GCM via Homebrew if installed (#45),Add unit tests for the BitbucketAuthentication command line for UI helpers.,1
451,Merge pull request #344 from mjcheetham/wam-elevate,0.44004092,Fix WSL configuration instructions (#479),,0
452,ci: drop ubuntu 16.04 from CI before GitHub drop,0.55500793,Avoid using the newer --show-scope Git config option - work with downlevel Git versions (#318),build(deps): bump actions/github-script from 4 to 6,0
453,Ensure certificate validation works on Mac/Linux (#954),0.5653608,Validate installers before publishing (#813),,0
454,Fix console commands without output,0.57910126,Fix bug where GUI prompts would not be shown on Windows (#374),Bumps actions/github-script from 4 to 6. - Release notes - Commits  updated-dependencies: - dependency-name: actions/github-script   dependency-type: direct:production   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com,0
455,github: make user/pass the default auth mode over TTY,0.6514983,- Fix TTY-based prompts for GitHub authentication (#30),Migrate release processes to GitHub Actions,0
456,Make the HTTP/S error message more specific.,0.5107705,"Respect http.sslCAInfo settings (#242, #411)",Remove the no-longer-needed Azure Pipelines release workflows.,0
457,docs: add docs for configuring Linux cred stores,0.537133,docs: call out different GCM install paths in WSL docs (#1168),"Add final job to publish artifacts as a draft release on GitHub. This uses a custom github-script because the official action for adding assets to releases has been deprecated and archived. For more information, see: https://github.com/actions/create-release",0
