Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
ChunkingContext refactor pt. 1 (#4397),0.49158597,improve chunk optimization by @sokra in link,"Next.js side: link Description This is part one of a larger ChunkingContext refactor. In this episode, we: 1. Move the runtime and evaluation code off of the entry JS chunk and into a dedicated chunk. This means that, within a chunk group, instead of having one chunk that contains modules + runtime code and chunks that only contain modules, we'll have chunks that only contain modules and one chunk that only contains runtime code. 2. Start a larger enterprise of differentiating between ""intermediate"" chunks (ChunkVcs), and ""output"" chunks (raw AssetVcs). Before, we used EcmascriptChunkVcs to represent both intermediate chunks that would never actually be created (optimized away) AND final chunks that would be served or written to disk. Now, EcmascriptChunkVcs are only intermediate assets, and DevEcmascriptChunkVcs are the final chunks. 3. Move a few modules from turbopack-core to turbopack-dev, as their existence (or the implementation) is only meaningful in a dev context (ChunkList and Manifest*, the latter of which depends on the chunk list for now). Things left to figure out: 1. What does the Chunk trait represent here? We no longer use .chunking_context(), and .path() is redundant with Asset::path. However, it no longer makes sense for Chunks to be Assets as their content is determined by the chunking context. Should we have two traits, one for intermediate chunks and one for output chunks? 2. Should EvalutatedEntryVc just be ChunkableAssetVc? We don't need all of the trait methods of either, just an ident and a way to convert to a chunk. The Chunk trait could look like this: rust trait Chunk {   fn ident(&self) -> IdentVc;   fn parallel_chunks(&self) -> ChunksVc;   fn references(&self) -> AssetReferencesVc; } Things that will happen in the next part(s): 1. The ChunkGroupVc::evaluated logic will move into turbopack-dev, as it doesn't make sense in a build context. This will essentially make ChunkGroupVc obsolete: the only thing we need it to do is to compute all parallel chunks, but I'm thinking this should be a method on the Chunk trait instead. Things I'll leave for future refactors: * Figure out the whole Input, Intermediate, and Output asset story. Testing Instructions Snapshots + Next integration tests fix WEB-815 (link)",0
feat(create-turbo): support examples (#4398),0.93187463,feat(create-turbo): support examples by @tknickman in link,,1
mark resolve issues inside a try block as warnings (#4414),0.559523,Cleaner error messages,Description I also added source information to the resolve issues where possible fix WEB-633,0
fix HMR for streaming responses (#4446),0.43500686,Stop hitting remote cache after a few failures by @jaredpalmer in link,Description this adds HMR support for streaming responses Co-authored-by: Alex Kirszenberg alex.kirszenberg@vercel.com,0
make sure Node.js process closes when server disappears (#4448),0.48007202,fix(daemon): kill daemon when root is removed by @chris-olszewski in link,Description avoid zombie node.js processes,0
allow to specific effect mode for creating test app (#4447),0.40953827,feat: add shim to help and version integration tests by @chris-olszewski in link,Description allow to pass effect mode to create-test-app CLI,0
Add sub-package info to environment-variables.mdx (#4406),0.93618387,Add sub-package info to environment-variables.mdx by @ozum in link,"Add info about accessing root level .env file from sub-packages. Description ✍️ Write a short summary of your work.   If necessary, include relevant screenshots. Testing Instructions Give a quick description of steps to test your changes. Co-authored-by: Anthony Shew anthony.shew@vercel.com Co-authored-by: Mehul Kar mehul.kar@vercel.com",1
release(turborepo): 1.8.9-canary.1 (#4440),0.8291576,release(turborepo): 1.7.1-canary.8 (#3553) by @github-actions[bot],Co-authored-by: Turbobot turbobot@vercel.com,1
chore(prettier): update and run (#4441),0.66858363,chore(deps): update dependency prettier to v2.8.3 (#3424) by @renovate[bot],,0
Polish the shape of the Run Summary JSON (#4421),0.90123177,Polish the shape of the Run Summary JSON by @mehulkar in link,"Updates some of the key names and positions in the Run Summary Global globalHashSummary -> globalCacheInputs globalHashSummary.globalCacheKey -> globalCacheInputs.rootKey globalHashSummary.pipeline -> globalCacheInputs.rootPipeline globalHashSummary.rootExternalDepsHash -> globalCacheInputs.hashOfExternalDependencies (matches task[].hashOfExternalDependencies) Other root things executionSummary -> execution (matches task[].execution) Task Summary cacheState -> cache expandedInputs -> inputs commandArguments -> cliArguments Remove execution.status (exitCode is enough, and ""cached"" status is already reflected in .cache key",1
fix(deps): update dependency node-fetch to v2.6.9 (#4426),0.6722275,chore(deps): update dependency nodemon to v2.0.22 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | node-fetch | 2.6.8 -> 2.6.9 | | | | | ⚠ Dependency Lookup Warnings ⚠ Warnings were logged while processing this repo. Please check the Dependency Dashboard for more information. Release Notes node-fetch/node-fetch  module Compare Source Bug Fixes  ""global is not defined"" (#​1704) (70f592d)  Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ]  rebase-check If you want to rebase/retry this PR, check this box This PR has been generated by Mend Renovate. View repository job log here. renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzNS4yMi4xIiwidXBkYXRlZEluVmVyIjoiMzUuMjIuMSJ9 Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com",0
chore(deps): update yarn to v1.22.19 (#4404),0.90913564,chore(deps): update yarn to v1.22.19 by @renovate in link,"This PR contains the following updates: | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | yarn | 1.22.17 -> 1.22.19 | | | | | ⚠ Dependency Lookup Warnings ⚠ Warnings were logged while processing this repo. Please check the Dependency Dashboard for more information. Release Notes yarnpkg/yarn  module Compare Source  Adds compatibility with WebAuthn on the npm registry   module Compare Source Node 17.7.0 had a regression in module which broke Yarn, causing network errors. This release fixes that, although the regression also got fixed on the Node side starting from 17.7.1, so as long as you keep your Node up-to-date it'll be fine. Configuration 📅 Schedule: Branch creation - ""after 10pm every weekday,before 5am every weekday,every weekend"" (UTC), Automerge - At any time (no schedule defined). 🚦 Automerge: Disabled by config. Please merge this manually once you are satisfied. ♻ Rebasing: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox. 🔕 Ignore: Close this PR and you won't be reminded about this update again. [ ]  rebase-check If you want to rebase/retry this PR, check this box This PR has been generated by Mend Renovate. View repository job log here. renovate-debug:eyJjcmVhdGVkSW5WZXIiOiIzNS4yMi4xIiwidXBkYXRlZEluVmVyIjoiMzUuMjIuMSJ9 Co-authored-by: renovate[bot] 29139614+renovate[bot]@users.noreply.github.com",1
